data_e_hora_gmt,correcao_chuva,correcao_nivel,total_chuva_dois_dias,total_chuva_tres_dias,ocorrencia_alagamento
2022-01-18T07:15:00,0.0,0.6425700000000001,0.0,0.0,0.6425700000000001
2022-01-18T07:30:00,0.0,0.64228,0.0,0.0,0.64228
2022-01-18T07:45:00,0.0,0.64236,0.0,0.0,0.64236
2022-01-18T08:00:00,0.0,0.64208,0.0,0.0,0.64208
2022-01-18T08:15:00,0.0,0.64215,0.0,0.0,0.64215
2022-01-18T08:30:00,0.0,0.6420600000000001,0.0,0.0,0.6420600000000001
2022-01-18T08:45:00,0.0,0.64189,0.0,0.0,0.64189
2022-01-18T09:00:00,0.0,0.64199,0.0,0.0,0.64199
2022-01-18T09:15:00,0.0,0.64236,0.0,0.0,0.64236
2022-01-18T09:30:00,0.0,0.6426600000000001,0.0,0.0,0.6426600000000001
2022-01-18T09:45:00,0.0,0.6431600000000001,0.0,0.0,0.6431600000000001
2022-01-18T10:00:00,0.0,0.6434099999999999,0.0,0.0,0.6434099999999999
2022-01-18T10:15:00,0.0,0.6431,0.0,0.0,0.6431
2022-01-18T10:30:00,0.0,0.64362,0.0,0.0,0.64362
2022-01-18T10:45:00,0.0,0.6447499999999999,0.0,0.0,0.6447499999999999
2022-01-18T11:00:00,0.0,0.6458499999999999,0.20000000000004547,0.20000000000004547,0.6458499999999999
2022-01-18T11:15:00,0.0,0.64806,0.0,0.0,0.64806
2022-01-18T11:30:00,0.0,0.64837,0.0,0.0,0.64837
2022-01-18T11:45:00,0.0,0.64976,0.0,0.0,0.64976
2022-01-18T12:00:00,0.0,0.6498,0.0,0.0,0.6498
2022-01-18T12:15:00,0.0,0.6502800000000001,0.0,0.0,0.6502800000000001
2022-01-18T12:30:00,0.0,0.65074,0.0,0.0,0.65074
2022-01-18T12:45:00,0.0,0.65062,0.0,0.0,0.65062
2022-01-18T13:00:00,0.0,0.6498999999999999,0.0,0.0,0.6498999999999999
2022-01-18T13:15:00,0.0,0.65102,0.0,0.0,0.65102
2022-01-18T13:30:00,0.0,0.6516700000000001,0.0,0.0,0.6516700000000001
2022-01-18T13:45:00,0.0,0.6517400000000001,0.0,0.0,0.6517400000000001
2022-01-18T14:00:00,0.0,0.65212,0.0,0.0,0.65212
2022-01-18T14:15:00,0.0,0.6520600000000001,0.0,0.0,0.6520600000000001
2022-01-18T14:30:00,0.0,0.65278,0.0,0.0,0.65278
2022-01-18T14:45:00,0.0,0.65261,0.0,0.0,0.65261
2022-01-18T15:00:00,0.0,0.6540900000000001,0.0,0.0,0.6540900000000001
2022-01-18T15:15:00,0.0,0.6540600000000001,0.0,0.0,0.6540600000000001
2022-01-18T15:30:00,0.0,0.6541899999999999,0.0,0.0,0.6541899999999999
2022-01-18T15:45:00,0.0,0.65359,0.0,0.0,0.65359
2022-01-18T16:00:00,0.0,0.65373,0.0,0.0,0.65373
2022-01-18T16:15:00,0.0,0.65432,0.0,0.0,0.65432
2022-01-18T16:30:00,0.0,0.6534000000000001,0.0,0.0,0.6534000000000001
2022-01-18T16:45:00,0.0,0.65545,0.0,0.0,0.65545
2022-01-18T17:00:00,0.0,0.65515,0.0,0.0,0.65515
2022-01-18T17:15:00,0.0,0.65252,0.0,0.0,0.65252
2022-01-18T17:30:00,0.0,0.65365,0.0,0.0,0.65365
2022-01-18T17:45:00,0.0,0.6520999999999999,0.0,0.0,0.6520999999999999
2022-01-18T18:00:00,0.0,0.6506000000000001,0.0,0.0,0.6506000000000001
2022-01-18T18:15:00,0.0,0.65423,0.0,0.0,0.65423
2022-01-18T18:30:00,0.0,0.65121,0.0,0.0,0.65121
2022-01-18T18:45:00,0.0,0.65243,0.0,0.0,0.65243
2022-01-18T19:00:00,0.0,0.6564700000000001,0.0,0.0,0.6564700000000001
2022-01-18T19:15:00,0.0,0.65066,0.0,0.0,0.65066
2022-01-18T19:30:00,0.0,0.64506,0.0,0.0,0.64506
2022-01-18T19:45:00,0.0,0.65137,0.0,0.0,0.65137
2022-01-18T20:00:00,0.0,0.65023,0.0,0.0,0.65023
2022-01-18T20:15:00,0.0,0.6491800000000001,0.0,0.0,0.6491800000000001
2022-01-18T20:30:00,0.0,0.64803,0.5999999999999659,0.5999999999999659,0.64803
2022-01-18T20:45:00,0.0,0.64762,19.200000000000045,19.200000000000045,0.64762
2022-01-18T21:00:00,0.0,0.64764,12.399999999999977,12.399999999999977,0.64764
2022-01-18T21:15:00,0.0,0.6479,6.0,6.0,0.6479
2022-01-18T21:30:00,0.0,0.6478400000000001,2.1999999999999886,2.1999999999999886,0.6478400000000001
2022-01-18T21:45:00,0.0,0.6475400000000001,0.0,0.0,0.6475400000000001
2022-01-18T22:00:00,0.0,0.6479900000000001,0.19999999999998863,0.19999999999998863,0.6479900000000001
2022-01-18T22:15:00,0.0,0.6479600000000001,0.0,0.0,0.6479600000000001
2022-01-18T22:30:00,0.0,0.64763,0.0,0.0,0.64763
2022-01-18T22:45:00,0.0,0.6478900000000001,0.0,0.0,0.6478900000000001
2022-01-18T23:00:00,0.0,0.64788,0.0,0.0,0.64788
2022-01-18T23:15:00,0.0,0.64821,0.0,0.0,0.64821
2022-01-18T23:30:00,0.0,0.64845,0.0,0.0,0.64845
2022-01-18T23:45:00,0.0,0.64862,0.0,0.0,0.64862
2022-01-19T00:00:00,0.0,0.64774,0.0,0.0,0.64774
2022-01-19T00:15:00,0.0,0.64824,0.0,0.0,0.64824
2022-01-19T00:30:00,0.0,0.64812,0.0,0.0,0.64812
2022-01-19T00:45:00,0.0,0.6478900000000001,0.0,0.0,0.6478900000000001
2022-01-19T01:00:00,0.0,0.64776,0.0,0.0,0.64776
2022-01-19T01:15:00,0.0,0.6476000000000001,0.0,0.0,0.6476000000000001
2022-01-19T01:30:00,0.0,0.64773,0.0,0.0,0.64773
2022-01-19T01:45:00,0.0,0.64748,0.0,0.0,0.64748
2022-01-19T02:00:00,0.0,0.64755,0.0,0.0,0.64755
2022-01-19T02:15:00,0.0,0.64702,0.0,0.0,0.64702
2022-01-19T02:30:00,0.0,0.6472,0.0,2.3999999999999773,0.6472
2022-01-19T02:45:00,0.0,0.64716,0.0,8.0,0.64716
2022-01-19T03:00:00,0.0,0.64701,0.0,5.0,0.64701
2022-01-19T03:15:00,0.0,0.64708,0.0,0.4000000000000341,0.64708
2022-01-19T03:30:00,0.0,0.64704,0.0,0.19999999999998863,0.64704
2022-01-19T03:45:00,0.0,0.64658,0.0,0.0,0.64658
2022-01-19T04:00:00,0.0,0.64685,0.0,0.0,0.64685
2022-01-19T04:15:00,0.0,0.64688,0.0,0.0,0.64688
2022-01-19T04:30:00,0.0,0.64656,0.0,0.0,0.64656
2022-01-19T04:45:00,0.0,0.64631,0.0,0.0,0.64631
2022-01-19T05:00:00,0.0,0.64654,0.0,0.0,0.64654
2022-01-19T05:15:00,0.0,0.64681,0.0,0.0,0.64681
2022-01-19T05:30:00,0.0,0.64661,0.0,0.0,0.64661
2022-01-19T05:45:00,0.0,0.6463599999999999,0.0,0.0,0.6463599999999999
2022-01-19T06:00:00,0.0,0.64639,0.0,0.0,0.64639
2022-01-19T06:15:00,0.0,0.64641,0.0,0.0,0.64641
2022-01-19T06:30:00,0.0,0.64658,0.0,0.0,0.64658
2022-01-19T06:45:00,0.0,0.64672,0.0,0.0,0.64672
2022-01-19T07:00:00,0.0,0.64698,0.0,0.0,0.64698
2022-01-19T07:15:00,0.0,0.647,0.0,0.0,0.647
2022-01-19T07:30:00,0.0,0.64684,0.0,0.0,0.64684
2022-01-19T07:45:00,0.0,0.64684,0.0,0.0,0.64684
2022-01-19T08:00:00,0.0,0.6472600000000001,0.0,0.0,0.6472600000000001
2022-01-19T08:15:00,0.0,0.64738,0.0,0.0,0.64738
2022-01-19T08:30:00,0.0,0.64714,0.20000000000004547,0.20000000000004547,0.64714
2022-01-19T08:45:00,0.0,0.64705,0.0,0.0,0.64705
2022-01-19T09:00:00,0.0,0.6473399999999999,0.0,0.0,0.6473399999999999
2022-01-19T09:15:00,0.0,0.6480100000000001,0.0,0.0,0.6480100000000001
2022-01-19T09:30:00,0.0,0.64702,0.0,0.0,0.64702
2022-01-19T09:45:00,0.0,0.6473000000000001,0.0,0.0,0.6473000000000001
2022-01-19T10:00:00,0.0,0.64788,0.0,0.0,0.64788
2022-01-19T10:15:00,0.0,0.6478700000000001,0.0,0.0,0.6478700000000001
2022-01-19T10:30:00,0.0,0.6493300000000001,0.0,0.0,0.6493300000000001
2022-01-19T10:45:00,0.0,0.6501300000000001,0.0,0.0,0.6501300000000001
2022-01-19T11:00:00,0.0,0.65142,0.0,0.0,0.65142
2022-01-19T11:15:00,0.0,0.6517000000000001,0.0,0.0,0.6517000000000001
2022-01-19T11:30:00,0.0,0.6530400000000001,0.0,0.0,0.6530400000000001
2022-01-19T11:45:00,0.0,0.65563,0.0,0.0,0.65563
2022-01-19T12:00:00,0.0,0.6563,0.0,0.0,0.6563
2022-01-19T12:15:00,0.0,0.6562399999999999,0.0,0.0,0.6562399999999999
2022-01-19T12:30:00,0.0,0.65713,0.0,0.0,0.65713
2022-01-19T12:45:00,0.0,0.65813,0.0,0.0,0.65813
2022-01-19T13:00:00,0.0,0.6585599999999999,0.0,0.0,0.6585599999999999
2022-01-19T13:15:00,0.0,0.6589499999999999,0.0,0.0,0.6589499999999999
2022-01-19T13:30:00,0.0,0.6598999999999999,0.0,0.0,0.6598999999999999
2022-01-19T13:45:00,0.0,0.6624599999999999,0.0,0.0,0.6624599999999999
2022-01-19T14:00:00,0.0,0.6626099999999999,0.0,0.0,0.6626099999999999
2022-01-19T14:15:00,0.0,0.66347,0.0,0.0,0.66347
2022-01-19T14:30:00,0.0,0.66405,0.0,0.0,0.66405
2022-01-19T14:45:00,0.0,0.6603100000000001,0.0,0.0,0.6603100000000001
2022-01-19T15:00:00,0.0,0.6593600000000001,0.0,0.0,0.6593600000000001
2022-01-19T15:15:00,0.0,0.65681,0.0,0.0,0.65681
2022-01-19T15:30:00,0.0,0.65847,0.0,0.0,0.65847
2022-01-19T15:45:00,0.0,0.65783,0.0,0.0,0.65783
2022-01-19T16:00:00,0.0,0.65727,0.0,0.0,0.65727
2022-01-19T16:15:00,5.399999999999977,0.72453,0.0,0.0,0.72453
2022-01-19T16:30:00,0.19999999999998863,0.7023,0.0,0.0,0.7023
2022-01-19T16:45:00,0.19999999999998863,0.68314,0.0,0.0,0.68314
2022-01-19T17:00:00,1.400000000000034,0.7371,0.0,0.0,0.7371
2022-01-19T17:15:00,0.19999999999998863,1.08727,0.0,0.0,1.08727
2022-01-19T17:30:00,0.0,1.21614,0.0,0.0,1.21614
2022-01-19T17:45:00,0.0,1.01487,0.0,0.0,1.01487
2022-01-19T18:00:00,0.0,0.8430500000000001,0.0,0.0,0.8430500000000001
2022-01-19T18:15:00,0.0,0.7401300000000001,0.0,0.0,0.7401300000000001
2022-01-19T18:30:00,0.0,0.6896,0.0,0.0,0.6896
2022-01-19T18:45:00,0.0,0.6718200000000001,0.0,0.0,0.6718200000000001
2022-01-19T19:00:00,0.0,0.6609999999999999,0.0,0.0,0.6609999999999999
2022-01-19T19:15:00,0.0,0.65589,0.0,0.0,0.65589
2022-01-19T19:30:00,0.0,0.65371,0.0,0.0,0.65371
2022-01-19T19:45:00,0.0,0.64875,0.0,0.0,0.64875
2022-01-19T20:00:00,0.0,0.6485500000000001,0.0,0.0,0.6485500000000001
2022-01-19T20:15:00,0.0,0.6460400000000001,0.0,0.0,0.6460400000000001
2022-01-19T20:30:00,0.0,0.64515,0.0,0.0,0.64515
2022-01-19T20:45:00,0.0,0.64426,0.0,0.0,0.64426
2022-01-19T21:00:00,0.0,0.64332,0.0,0.0,0.64332
2022-01-19T21:15:00,0.0,0.64199,0.0,0.0,0.64199
2022-01-19T21:30:00,0.0,0.64176,0.0,0.0,0.64176
2022-01-19T21:45:00,0.0,0.64086,0.0,0.0,0.64086
2022-01-19T22:00:00,0.0,0.63988,0.0,0.0,0.63988
2022-01-19T22:15:00,0.0,0.63919,0.0,0.0,0.63919
2022-01-19T22:30:00,0.0,0.63855,0.0,0.0,0.63855
2022-01-19T22:45:00,0.0,0.63773,0.0,0.0,0.63773
2022-01-19T23:00:00,0.0,0.6369100000000001,0.0,0.5999999999999659,0.6369100000000001
2022-01-19T23:15:00,0.0,0.6364,0.0,19.200000000000045,0.6364
2022-01-19T23:30:00,0.0,0.63574,0.0,12.399999999999977,0.63574
2022-01-19T23:45:00,0.0,0.63608,0.0,6.0,0.63608
2022-01-20T00:00:00,0.0,0.6356700000000001,0.0,2.1999999999999886,0.6356700000000001
2022-01-20T00:15:00,0.0,0.63528,0.0,0.0,0.63528
2022-01-20T00:30:00,0.0,0.63453,0.0,0.19999999999998863,0.63453
2022-01-20T00:45:00,0.0,0.63376,0.0,0.0,0.63376
2022-01-20T01:00:00,0.0,0.6338199999999999,0.0,0.0,0.6338199999999999
2022-01-20T01:15:00,0.0,0.63307,0.0,0.0,0.63307
2022-01-20T01:30:00,0.0,0.6326400000000001,0.0,0.0,0.6326400000000001
2022-01-20T01:45:00,0.0,0.63253,0.0,0.0,0.63253
2022-01-20T02:00:00,0.0,0.62589,0.0,0.0,0.62589
2022-01-20T02:15:00,0.0,0.62505,0.0,0.0,0.62505
2022-01-20T02:30:00,0.0,0.62566,0.0,0.0,0.62566
2022-01-20T02:45:00,0.0,0.62655,0.0,0.0,0.62655
2022-01-20T03:00:00,0.0,0.62651,0.0,0.0,0.62651
2022-01-20T03:15:00,0.0,0.62565,0.0,0.0,0.62565
2022-01-20T03:30:00,0.0,0.6247699999999999,0.0,0.0,0.6247699999999999
2022-01-20T03:45:00,0.0,0.62481,0.0,0.0,0.62481
2022-01-20T04:00:00,0.0,0.62365,0.0,0.0,0.62365
2022-01-20T04:15:00,0.0,0.63068,0.0,0.0,0.63068
2022-01-20T04:30:00,0.0,0.62997,0.0,0.0,0.62997
2022-01-20T04:45:00,0.0,0.6297200000000001,0.0,0.0,0.6297200000000001
2022-01-20T05:00:00,0.0,0.62952,0.0,0.0,0.62952
2022-01-20T05:15:00,0.0,0.62989,0.0,0.0,0.62989
2022-01-20T05:30:00,0.0,0.629,0.0,0.0,0.629
2022-01-20T05:45:00,0.0,0.62887,0.0,0.0,0.62887
2022-01-20T06:00:00,0.0,0.62865,0.0,0.0,0.62865
2022-01-20T06:15:00,0.0,0.62891,0.0,0.0,0.62891
2022-01-20T06:30:00,0.0,0.62893,0.0,0.0,0.62893
2022-01-20T06:45:00,0.0,0.62867,0.0,0.0,0.62867
2022-01-20T07:00:00,0.0,0.62875,0.0,0.0,0.62875
2022-01-20T07:15:00,0.0,0.62907,0.0,0.0,0.62907
2022-01-20T07:30:00,0.0,0.62902,0.0,0.0,0.62902
2022-01-20T07:45:00,0.0,0.62927,0.0,0.0,0.62927
2022-01-20T08:00:00,0.0,0.62932,0.0,0.0,0.62932
2022-01-20T08:15:00,0.0,0.62934,0.0,0.0,0.62934
2022-01-20T08:30:00,0.0,0.62902,0.0,0.0,0.62902
2022-01-20T08:45:00,0.0,0.62904,0.0,0.0,0.62904
2022-01-20T09:00:00,0.0,0.62932,0.0,0.0,0.62932
2022-01-20T09:15:00,0.0,0.62925,0.0,0.0,0.62925
2022-01-20T09:30:00,0.0,0.6297200000000001,0.0,0.0,0.6297200000000001
2022-01-20T09:45:00,0.0,0.62998,0.0,0.0,0.62998
2022-01-20T10:00:00,0.0,0.63056,0.0,0.0,0.63056
2022-01-20T10:15:00,0.0,0.63085,0.0,0.0,0.63085
2022-01-20T10:30:00,0.0,0.6314200000000001,0.0,0.0,0.6314200000000001
2022-01-20T10:45:00,0.0,0.63129,0.0,0.0,0.63129
2022-01-20T11:00:00,0.0,0.63226,0.0,0.20000000000004547,0.63226
2022-01-20T11:15:00,0.0,0.63294,0.0,0.0,0.63294
2022-01-20T11:30:00,0.0,0.6331600000000001,0.0,0.0,0.6331600000000001
2022-01-20T11:45:00,0.0,0.63419,0.0,0.0,0.63419
2022-01-20T12:00:00,0.0,0.63488,0.0,0.0,0.63488
2022-01-20T12:15:00,0.0,0.63513,0.0,0.0,0.63513
2022-01-20T12:30:00,0.0,0.6360600000000001,0.0,0.0,0.6360600000000001
2022-01-20T12:45:00,0.0,0.6370300000000001,0.0,0.0,0.6370300000000001
2022-01-20T13:00:00,0.0,0.6371800000000001,0.0,0.0,0.6371800000000001
2022-01-20T13:15:00,0.0,0.63808,0.0,0.0,0.63808
2022-01-20T13:30:00,0.0,0.63844,0.0,0.0,0.63844
2022-01-20T13:45:00,0.0,0.63746,0.0,0.0,0.63746
2022-01-20T14:00:00,0.0,0.63966,0.0,0.0,0.63966
2022-01-20T14:15:00,0.0,0.6394700000000001,0.0,0.0,0.6394700000000001
2022-01-20T14:30:00,0.0,0.63988,0.0,0.0,0.63988
2022-01-20T14:45:00,0.0,0.63866,0.0,0.0,0.63866
2022-01-20T15:00:00,0.0,0.64048,0.0,0.0,0.64048
2022-01-20T15:15:00,0.0,0.6399199999999999,0.0,0.0,0.6399199999999999
2022-01-20T15:30:00,0.0,0.6397,0.0,0.0,0.6397
2022-01-20T15:45:00,0.0,0.6405200000000001,0.0,0.0,0.6405200000000001
2022-01-20T16:00:00,0.0,0.63864,0.0,0.0,0.63864
2022-01-20T16:15:00,0.0,0.64386,5.399999999999977,5.399999999999977,0.64386
2022-01-20T16:30:00,0.0,0.62509,0.19999999999998863,0.19999999999998863,0.62509
2022-01-20T16:45:00,0.0,0.6265,0.19999999999998863,0.19999999999998863,0.6265
2022-01-20T17:00:00,0.0,0.62607,1.400000000000034,1.400000000000034,0.62607
2022-01-20T17:15:00,0.0,0.6246,0.19999999999998863,0.19999999999998863,0.6246
2022-01-20T17:30:00,0.0,0.6250800000000001,0.0,0.0,0.6250800000000001
2022-01-20T17:45:00,0.0,0.62494,0.0,0.0,0.62494
2022-01-20T18:00:00,0.0,0.62905,0.0,0.0,0.62905
2022-01-20T18:15:00,0.0,0.62509,0.0,0.0,0.62509
2022-01-20T18:30:00,0.0,0.62463,0.0,0.0,0.62463
2022-01-20T18:45:00,0.0,0.62792,0.0,0.0,0.62792
2022-01-20T19:00:00,0.0,0.62768,0.0,0.0,0.62768
2022-01-20T19:15:00,0.0,0.6283,0.0,0.0,0.6283
2022-01-20T19:30:00,0.0,0.62572,0.0,0.0,0.62572
2022-01-20T19:45:00,0.0,0.62551,0.0,0.0,0.62551
2022-01-20T20:00:00,0.0,0.62474,0.0,0.0,0.62474
2022-01-20T20:15:00,0.0,0.62499,0.0,0.0,0.62499
2022-01-20T20:30:00,0.0,0.62534,0.0,0.0,0.62534
2022-01-20T20:45:00,0.0,0.62534,0.0,0.0,0.62534
2022-01-20T21:00:00,0.0,0.62903,0.0,0.0,0.62903
2022-01-20T21:15:00,0.0,0.62922,0.0,0.0,0.62922
2022-01-20T21:30:00,0.0,0.6293300000000001,0.0,0.0,0.6293300000000001
2022-01-20T21:45:00,0.0,0.6294700000000001,0.0,0.0,0.6294700000000001
2022-01-20T22:00:00,0.0,0.6292,0.0,0.0,0.6292
2022-01-20T22:15:00,0.0,0.62846,0.0,0.0,0.62846
2022-01-20T22:30:00,0.0,0.6352300000000001,0.0,0.0,0.6352300000000001
2022-01-20T22:45:00,0.0,0.63492,0.0,0.0,0.63492
2022-01-20T23:00:00,0.0,0.63543,0.0,0.0,0.63543
2022-01-20T23:15:00,0.0,0.63589,0.0,0.0,0.63589
2022-01-20T23:30:00,0.0,0.63589,0.0,0.0,0.63589
2022-01-20T23:45:00,0.0,0.6358100000000001,0.0,0.0,0.6358100000000001
2022-01-21T00:00:00,0.0,0.6353,0.0,0.0,0.6353
2022-01-21T00:15:00,0.0,0.63848,0.0,0.0,0.63848
2022-01-21T00:30:00,0.0,0.63852,0.0,0.0,0.63852
2022-01-21T00:45:00,0.0,0.63822,0.0,0.0,0.63822
2022-01-21T01:00:00,0.0,0.63788,0.0,0.0,0.63788
2022-01-21T01:15:00,0.0,0.63771,0.0,0.0,0.63771
2022-01-21T01:30:00,0.0,0.63824,0.0,0.0,0.63824
2022-01-21T01:45:00,0.0,0.63784,0.0,0.0,0.63784
2022-01-21T02:00:00,0.0,0.6377900000000001,0.0,0.0,0.6377900000000001
2022-01-21T02:15:00,0.0,0.63774,0.0,0.0,0.63774
2022-01-21T02:30:00,0.0,0.63783,0.0,0.0,0.63783
2022-01-21T02:45:00,0.0,0.63792,0.0,0.0,0.63792
2022-01-21T03:00:00,0.0,0.6379,0.0,0.0,0.6379
2022-01-21T03:15:00,0.0,0.63774,0.0,0.0,0.63774
2022-01-21T03:30:00,0.0,0.63761,0.0,0.0,0.63761
2022-01-21T03:45:00,0.0,0.63725,0.0,0.0,0.63725
2022-01-21T04:00:00,0.0,0.6369,0.0,0.0,0.6369
2022-01-21T04:15:00,0.0,0.63656,0.0,0.0,0.63656
2022-01-21T04:30:00,0.0,0.63674,0.0,0.0,0.63674
2022-01-21T04:45:00,0.0,0.63696,0.0,0.0,0.63696
2022-01-21T05:00:00,0.0,0.63644,0.0,0.0,0.63644
2022-01-21T05:15:00,0.0,0.6362800000000001,0.0,0.0,0.6362800000000001
2022-01-21T05:30:00,0.0,0.63634,0.0,0.0,0.63634
2022-01-21T05:45:00,0.0,0.63621,0.0,0.0,0.63621
2022-01-21T06:00:00,0.0,0.63724,0.0,0.0,0.63724
2022-01-21T06:15:00,0.0,0.63697,0.0,0.0,0.63697
2022-01-21T06:30:00,0.0,0.63722,0.0,0.0,0.63722
2022-01-21T06:45:00,0.0,0.6372,0.0,0.0,0.6372
2022-01-21T07:00:00,0.0,0.63732,0.0,0.0,0.63732
2022-01-21T07:15:00,0.0,0.6374799999999999,0.0,0.0,0.6374799999999999
2022-01-21T07:30:00,0.0,0.6374799999999999,0.0,0.0,0.6374799999999999
2022-01-21T07:45:00,0.0,0.63778,0.0,0.0,0.63778
2022-01-21T08:00:00,0.0,0.63778,0.0,0.0,0.63778
2022-01-21T08:15:00,0.0,0.6301100000000001,0.0,0.0,0.6301100000000001
2022-01-21T08:30:00,0.0,0.63113,0.0,0.0,0.63113
2022-01-21T08:45:00,0.0,0.6314500000000001,0.0,0.0,0.6314500000000001
2022-01-21T09:00:00,0.0,0.6313799999999999,0.0,0.0,0.6313799999999999
2022-01-21T09:15:00,0.0,0.63195,0.0,0.0,0.63195
2022-01-21T09:30:00,0.0,0.63253,0.0,0.0,0.63253
2022-01-21T09:45:00,0.0,0.63248,0.0,0.0,0.63248
2022-01-21T10:00:00,0.0,0.63318,0.0,0.0,0.63318
2022-01-21T10:15:00,0.0,0.63357,0.0,0.0,0.63357
2022-01-21T10:30:00,0.0,0.6344,0.0,0.0,0.6344
2022-01-21T10:45:00,0.0,0.63521,0.0,0.0,0.63521
2022-01-21T11:00:00,0.0,0.63595,0.0,0.0,0.63595
2022-01-21T11:15:00,0.0,0.63668,0.0,0.0,0.63668
2022-01-21T11:30:00,0.0,0.63696,0.0,0.0,0.63696
2022-01-21T11:45:00,0.0,0.63834,0.0,0.0,0.63834
2022-01-21T12:00:00,0.0,0.62858,0.0,0.0,0.62858
2022-01-21T12:15:00,0.0,0.6290100000000001,0.0,0.0,0.6290100000000001
2022-01-21T12:30:00,0.0,0.6294700000000001,0.0,0.0,0.6294700000000001
2022-01-21T12:45:00,0.0,0.63,0.0,0.0,0.63
2022-01-21T13:00:00,0.0,0.63034,0.0,0.0,0.63034
2022-01-21T13:15:00,0.0,0.6309899999999999,0.0,0.0,0.6309899999999999
2022-01-21T13:30:00,0.0,0.63131,0.0,0.0,0.63131
2022-01-21T13:45:00,0.0,0.63196,5.399999999999977,5.399999999999977,0.63196
2022-01-21T14:00:00,0.0,0.63315,0.19999999999998863,0.19999999999998863,0.63315
2022-01-21T14:15:00,0.0,0.63288,0.19999999999998863,0.19999999999998863,0.63288
2022-01-21T14:30:00,0.0,0.6332500000000001,1.400000000000034,1.400000000000034,0.6332500000000001
2022-01-21T14:45:00,0.0,0.63388,0.19999999999998863,0.19999999999998863,0.63388
2022-01-21T15:00:00,0.0,0.63431,0.0,0.0,0.63431
2022-01-21T15:15:00,0.0,0.6346200000000001,0.0,0.0,0.6346200000000001
2022-01-21T15:30:00,0.0,0.6344700000000001,0.0,0.0,0.6344700000000001
2022-01-21T15:45:00,0.0,0.6349600000000001,0.0,0.0,0.6349600000000001
2022-01-21T16:00:00,0.0,0.6356700000000001,0.0,0.0,0.6356700000000001
2022-01-21T16:15:00,0.0,0.63624,0.0,0.0,0.63624
2022-01-21T16:30:00,0.0,0.63467,0.0,0.0,0.63467
2022-01-21T16:45:00,0.0,0.6355700000000001,0.0,0.0,0.6355700000000001
2022-01-21T17:00:00,0.0,0.63586,0.0,0.0,0.63586
2022-01-21T17:15:00,0.0,0.63412,0.0,0.0,0.63412
2022-01-21T17:30:00,0.0,0.63637,0.0,0.0,0.63637
2022-01-21T17:45:00,0.0,0.63541,0.0,0.0,0.63541
2022-01-21T18:00:00,0.0,0.62271,0.0,0.0,0.62271
2022-01-21T18:15:00,0.0,0.62095,0.0,0.0,0.62095
2022-01-21T18:30:00,0.0,0.6223,0.0,0.0,0.6223
2022-01-21T18:45:00,0.0,0.62143,0.0,0.0,0.62143
2022-01-21T19:00:00,0.0,0.6227600000000001,0.0,0.0,0.6227600000000001
2022-01-21T19:15:00,0.0,0.6195900000000001,0.0,0.0,0.6195900000000001
2022-01-21T19:30:00,0.0,0.62277,0.0,0.0,0.62277
2022-01-21T19:45:00,0.0,0.62169,0.0,0.0,0.62169
2022-01-21T20:00:00,0.0,0.62178,0.0,0.0,0.62178
2022-01-21T20:15:00,0.0,0.6216700000000001,0.0,0.0,0.6216700000000001
2022-01-21T20:30:00,0.0,0.62184,0.0,0.0,0.62184
2022-01-21T20:45:00,0.0,0.62202,0.0,0.0,0.62202
2022-01-21T21:00:00,0.0,0.62202,0.0,0.0,0.62202
2022-01-21T21:15:00,0.0,0.6218,0.0,0.0,0.6218
2022-01-21T21:30:00,0.0,0.6218,0.0,0.0,0.6218
2022-01-21T21:45:00,0.0,0.62209,0.0,0.0,0.62209
2022-01-21T22:00:00,0.0,0.62193,0.0,0.0,0.62193
2022-01-21T22:15:00,0.0,0.62067,0.0,0.0,0.62067
2022-01-21T22:30:00,0.0,0.62139,0.0,0.0,0.62139
2022-01-21T22:45:00,0.0,0.62199,0.0,0.0,0.62199
2022-01-21T23:00:00,0.0,0.62147,0.0,0.0,0.62147
2022-01-21T23:15:00,0.0,0.62208,0.0,0.0,0.62208
2022-01-21T23:30:00,0.0,0.6222,0.0,0.0,0.6222
2022-01-21T23:45:00,0.0,0.62169,0.0,0.0,0.62169
2022-01-22T00:00:00,0.0,0.62193,0.0,0.0,0.62193
2022-01-22T00:15:00,0.0,0.6221800000000001,0.0,0.0,0.6221800000000001
2022-01-22T00:30:00,0.0,0.62208,0.0,0.0,0.62208
2022-01-22T00:45:00,0.0,0.62205,0.0,0.0,0.62205
2022-01-22T01:00:00,0.0,0.62174,0.0,0.0,0.62174
2022-01-22T01:15:00,0.0,0.62173,0.0,0.0,0.62173
2022-01-22T01:30:00,0.0,0.6215200000000001,0.0,0.0,0.6215200000000001
2022-01-22T01:45:00,0.0,0.62138,0.0,0.0,0.62138
2022-01-22T02:00:00,0.0,0.62095,0.0,0.0,0.62095
2022-01-22T02:15:00,0.0,0.62136,0.0,0.0,0.62136
2022-01-22T02:30:00,0.0,0.62086,0.0,0.0,0.62086
2022-01-22T02:45:00,0.0,0.62088,0.0,0.0,0.62088
2022-01-22T03:00:00,0.0,0.62094,0.0,0.0,0.62094
2022-01-22T03:15:00,0.0,0.62132,0.0,0.0,0.62132
2022-01-22T03:30:00,0.0,0.6210300000000001,0.0,0.0,0.6210300000000001
