DATA E HORA UTC;CHUVA (mm);NIVEL (m);CHUVA CORRIGIDA;NIVEL CORRIGIDO;EXTRAVASAMENTO
04/01/2012 08:30;0;0,31;0;0,49;NÃO
04/01/2012 08:45;0;0,31;0;0,49;NÃO
04/01/2012 09:00;0;0,30;0;0,48;NÃO
04/01/2012 09:15;0;0,31;0;0,49;NÃO
04/01/2012 09:30;0;0,30;0;0,48;NÃO
04/01/2012 09:45;0;0,30;0;0,48;NÃO
04/01/2012 10:00;0;0,31;0;0,49;NÃO
04/01/2012 10:15;0;0,30;0;0,48;NÃO
04/01/2012 10:30;0;0,30;0;0,48;NÃO
04/01/2012 10:45;0;0,30;0;0,48;NÃO
04/01/2012 11:00;0;0,30;0;0,48;NÃO
04/01/2012 11:15;0;0,30;0;0,48;NÃO
04/01/2012 11:30;0;0,30;0;0,48;NÃO
04/01/2012 11:45;0;0,30;0;0,48;NÃO
04/01/2012 12:00;0;0,30;0;0,48;NÃO
04/01/2012 12:15;0;0,30;0;0,48;NÃO
04/01/2012 12:30;0;0,30;0;0,48;NÃO
04/01/2012 12:45;0;0,30;0;0,48;NÃO
04/01/2012 13:00;0;0,30;0;0,48;NÃO
04/01/2012 13:15;0;0,30;0;0,48;NÃO
04/01/2012 13:30;0;0,30;0;0,48;NÃO
04/01/2012 13:45;0;0,30;0;0,48;NÃO
04/01/2012 14:00;0;0,30;0;0,48;NÃO
04/01/2012 14:15;0;0,30;0;0,48;NÃO
04/01/2012 14:30;0;0,30;0;0,48;NÃO
04/01/2012 14:45;0;0,30;0;0,48;NÃO
04/01/2012 15:00;0;0,30;0;0,48;NÃO
04/01/2012 15:15;0;0,30;0;0,48;NÃO
04/01/2012 15:30;0;0,30;0;0,48;NÃO
04/01/2012 15:45;0;0,30;0;0,48;NÃO
04/01/2012 16:00;0;0,30;0;0,48;NÃO
04/01/2012 16:15;0;0,30;0;0,48;NÃO
04/01/2012 16:30;0;0,30;0;0,48;NÃO
04/01/2012 16:45;0;0,30;0;0,48;NÃO
04/01/2012 17:00;0;0,30;0;0,48;NÃO
04/01/2012 17:15;0;0,30;0;0,48;NÃO
04/01/2012 17:30;0;0,30;0;0,48;NÃO
04/01/2012 17:45;0;0,30;0;0,48;NÃO
04/01/2012 18:00;0;0,30;0;0,48;NÃO
04/01/2012 18:15;0;0,30;0;0,48;NÃO
