Data e Hora (GMT);Chuva (mm);Nível (m);Correção chuva;Correção Nível;EXTRAVASAMENTO
12/02/2021 13:00;0;0,50;0; 0,50 ;NÃO
12/02/2021 13:15;0;0,00;0; 0,49 ;NÃO
12/02/2021 13:30;0;0,48;0; 0,48 ;NÃO
12/02/2021 13:45;0;0,49;0; 0,49 ;NÃO
12/02/2021 14:00;0;0,48;0; 0,48 ;NÃO
12/02/2021 14:15;0;0,50;0; 0,50 ;NÃO
12/02/2021 14:30;0;0,49;0; 0,49 ;NÃO
12/02/2021 14:45;0;0,48;0; 0,48 ;NÃO
12/02/2021 15:00;0;0,48;0; 0,48 ;NÃO
12/02/2021 15:15;0;0,50;0; 0,50 ;NÃO
12/02/2021 15:30;0;0,50;0; 0,50 ;NÃO
12/02/2021 15:45;0;0,50;0; 0,50 ;NÃO
12/02/2021 16:00;0;0,50;0; 0,50 ;NÃO
12/02/2021 16:15;0;0,50;0; 0,50 ;NÃO
12/02/2021 16:30;0;0,51;0; 0,51 ;NÃO
12/02/2021 16:45;0;0,52;0; 0,52 ;NÃO
12/02/2021 17:00;0;0,51;0; 0,51 ;NÃO
12/02/2021 17:15;0;0,51;0; 0,51 ;NÃO
12/02/2021 17:30;0;0,52;0; 0,52 ;NÃO
12/02/2021 17:45;0;0,51;0; 0,51 ;NÃO
12/02/2021 18:00;0;0,51;0; 0,51 ;NÃO
12/02/2021 18:15;0;0,50;0; 0,50 ;NÃO
12/02/2021 18:30;0;0,52;0; 0,52 ;NÃO
12/02/2021 18:45;0;0,52;0; 0,52 ;NÃO
12/02/2021 19:00;0;0,00;0; 0,51 ;NÃO
12/02/2021 19:15;0;0,51;0; 0,51 ;NÃO
12/02/2021 19:30;0;0,52;0; 0,52 ;NÃO
12/02/2021 19:45;0;0,50;0; 0,50 ;NÃO
12/02/2021 20:00;0;0,51;0; 0,51 ;NÃO
12/02/2021 20:15;0;0,52;0; 0,52 ;NÃO
12/02/2021 20:30;0;0,51;0; 0,51 ;NÃO
12/02/2021 20:45;0;0,51;0; 0,51 ;NÃO
12/02/2021 21:00;0;0,51;0; 0,51 ;NÃO
12/02/2021 21:15;0;0,51;0; 0,51 ;NÃO
12/02/2021 21:30;0;0,00;0; 0,51 ;NÃO
12/02/2021 21:45;0;0,49;0; 0,49 ;NÃO
12/02/2021 22:00;0;0,51;0; 0,51 ;NÃO
12/02/2021 22:15;0;0,51;0; 0,51 ;NÃO
12/02/2021 22:30;0;0,49;0; 0,49 ;NÃO
12/02/2021 22:45;0;0,00;0; 0,50 ;NÃO
12/02/2021 23:00;0;0,50;0; 0,50 ;NÃO
12/02/2021 23:15;0;0,50;0; 0,50 ;NÃO
12/02/2021 23:30;0;0,50;0; 0,50 ;NÃO
12/02/2021 23:45;0;0,51;0; 0,51 ;NÃO
13/02/2021 00:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 00:15;0;0,48;0; 0,48 ;NÃO
13/02/2021 00:30;0;0,48;0; 0,48 ;NÃO
13/02/2021 00:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 01:00;0;0,00;0; 0,48 ;NÃO
13/02/2021 01:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 01:30;0;0,48;0; 0,48 ;NÃO
13/02/2021 01:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 02:00;0;0,48;0; 0,48 ;NÃO
13/02/2021 02:15;0;0,48;0; 0,48 ;NÃO
13/02/2021 02:30;0;0,48;0; 0,48 ;NÃO
13/02/2021 02:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 03:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 03:15;0;0,00;0; 0,49 ;NÃO
13/02/2021 03:30;0;0,49;0; 0,49 ;NÃO
13/02/2021 03:45;0;0,00;0; 0,48 ;NÃO
13/02/2021 04:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 04:15;0;0,48;0; 0,48 ;NÃO
13/02/2021 04:30;0;0,47;0; 0,47 ;NÃO
13/02/2021 04:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 05:00;0;0,50;0; 0,50 ;NÃO
13/02/2021 05:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 05:30;0;0,49;0; 0,49 ;NÃO
13/02/2021 05:45;0;0,48;0; 0,48 ;NÃO
13/02/2021 06:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 06:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 06:30;0;0,48;0; 0,48 ;NÃO
13/02/2021 06:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 07:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 07:15;0;0,48;0; 0,48 ;NÃO
13/02/2021 07:30;0;0,49;0; 0,49 ;NÃO
13/02/2021 07:45;0;0,00;0; 0,48 ;NÃO
13/02/2021 08:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 08:15;0;0,50;0; 0,50 ;NÃO
13/02/2021 08:30;0;0,49;0; 0,49 ;NÃO
13/02/2021 08:45;0;0,00;0; 0,48 ;NÃO
13/02/2021 09:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 09:15;0,200000003;0,49;0,200000003; 0,49 ;NÃO
13/02/2021 09:30;0;0,00;0; 0,48 ;NÃO
13/02/2021 09:45;0;0,50;0; 0,50 ;NÃO
13/02/2021 10:00;0;0,48;0; 0,48 ;NÃO
13/02/2021 10:15;0;0,00;0; 0,49 ;NÃO
13/02/2021 10:30;0,200000003;0,00;0,200000003; 0,48 ;NÃO
13/02/2021 10:45;0;0,48;0; 0,48 ;NÃO
13/02/2021 11:00;0;0,48;0; 0,48 ;NÃO
13/02/2021 11:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 11:30;0;0,49;0; 0,49 ;NÃO
13/02/2021 11:45;0;0,50;0; 0,50 ;NÃO
13/02/2021 12:00;0;0,00;0; 0,48 ;NÃO
13/02/2021 12:15;0;0,50;0; 0,50 ;NÃO
13/02/2021 12:30;0;0,48;0; 0,48 ;NÃO
13/02/2021 12:45;0;0,50;0; 0,50 ;NÃO
13/02/2021 13:00;0;0,48;0; 0,48 ;NÃO
13/02/2021 13:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 13:30;0;0,50;0; 0,50 ;NÃO
13/02/2021 13:45;0;0,49;0; 0,49 ;NÃO
13/02/2021 14:00;0;0,50;0; 0,50 ;NÃO
13/02/2021 14:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 14:30;0;0,50;0; 0,50 ;NÃO
13/02/2021 14:45;0;0,48;0; 0,48 ;NÃO
13/02/2021 15:00;0;0,49;0; 0,49 ;NÃO
13/02/2021 15:15;0;0,49;0; 0,49 ;NÃO
13/02/2021 15:30;0;0,51;0; 0,51 ;NÃO
13/02/2021 15:45;0;0,51;0; 0,51 ;NÃO
13/02/2021 16:00;0;0,51;0; 0,51 ;NÃO
13/02/2021 16:15;0;0,52;0; 0,52 ;NÃO
13/02/2021 16:30;0;0,52;0; 0,52 ;NÃO
13/02/2021 16:45;0;0,00;0; 0,51 ;NÃO
13/02/2021 17:00;0;0,00;0; 0,52 ;NÃO
13/02/2021 17:15;0;0,52;0; 0,52 ;NÃO
13/02/2021 17:30;0;0,53;0; 0,53 ;NÃO
13/02/2021 17:45;0;0,52;0; 0,52 ;NÃO
13/02/2021 18:00;0;0,52;0; 0,52 ;NÃO
13/02/2021 18:15;0;0,52;0; 0,52 ;NÃO
13/02/2021 18:30;0;0,52;0; 0,52 ;NÃO
13/02/2021 18:45;0;0,00;0; 0,53 ;NÃO
13/02/2021 19:00;0;0,51;0; 0,51 ;NÃO
13/02/2021 19:15;0;0,54;0; 0,54 ;NÃO
13/02/2021 19:30;0;0,52;0; 0,52 ;NÃO
13/02/2021 19:45;0;0,54;0; 0,54 ;NÃO
13/02/2021 20:00;0;0,52;0; 0,52 ;NÃO
13/02/2021 20:15;0;0,53;0; 0,53 ;NÃO
13/02/2021 20:30;0;0,51;0; 0,51 ;NÃO
13/02/2021 20:45;0;0,53;0; 0,53 ;NÃO
13/02/2021 21:00;0;0,52;0; 0,52 ;NÃO
13/02/2021 21:15;0;0,51;0; 0,51 ;NÃO
13/02/2021 21:30;0;0,51;0; 0,51 ;NÃO
13/02/2021 21:45;0;0,52;0; 0,52 ;NÃO
13/02/2021 22:00;0;0,51;0; 0,51 ;NÃO
13/02/2021 22:15;0;0,51;0; 0,51 ;NÃO
13/02/2021 22:30;0;0,51;0; 0,51 ;NÃO
13/02/2021 22:45;0;0,52;0; 0,52 ;NÃO
13/02/2021 23:00;0;0,52;0; 0,52 ;NÃO
13/02/2021 23:15;0;0,51;0; 0,51 ;NÃO
13/02/2021 23:30;0,800000012;0,52;0,800000012; 0,52 ;NÃO
13/02/2021 23:45;1,200000048;0,51;1,200000048; 0,51 ;NÃO
14/02/2021 00:00;2;0,54;2; 0,54 ;NÃO
14/02/2021 00:15;2;0,00;2; 0,66 ;NÃO
14/02/2021 00:30;1,399999976;0,85;1,399999976; 0,85 ;NÃO
14/02/2021 00:45;2,200000048;0,97;2,200000048; 0,97 ;NÃO
14/02/2021 01:00;0,800000012;1,00;0,800000012; 1,00 ;NÃO
14/02/2021 01:15;0,800000012;0,95;0,800000012; 0,95 ;NÃO
14/02/2021 01:30;2;0,94;2; 0,94 ;NÃO
14/02/2021 01:45;1,799999952;0,89;1,799999952; 0,89 ;NÃO
14/02/2021 02:00;2;0,94;2; 0,94 ;NÃO
14/02/2021 02:15;0,600000024;1,04;0,600000024; 1,04 ;NÃO
14/02/2021 02:30;0,600000024;0,00;0,600000024; 1,03 ;NÃO
14/02/2021 02:45;0,200000003;0,89;0,200000003; 0,89 ;NÃO
14/02/2021 03:00;0;0,79;0; 0,79 ;NÃO
14/02/2021 03:15;0;0,70;0; 0,70 ;NÃO
14/02/2021 03:30;0;0,63;0; 0,63 ;NÃO
14/02/2021 03:45;0,200000003;0,60;0,200000003; 0,60 ;NÃO
14/02/2021 04:00;0;0,58;0; 0,58 ;NÃO
14/02/2021 04:15;0;0,57;0; 0,57 ;NÃO
14/02/2021 04:30;0,800000012;0,55;0,800000012; 0,55 ;NÃO
14/02/2021 04:45;0,200000003;0,55;0,200000003; 0,55 ;NÃO
14/02/2021 05:00;0;0,56;0; 0,56 ;NÃO
14/02/2021 05:15;0;0,54;0; 0,54 ;NÃO
14/02/2021 05:30;0,600000024;0,56;0,600000024; 0,56 ;NÃO
14/02/2021 05:45;0,600000024;0,56;0,600000024; 0,56 ;NÃO
14/02/2021 06:00;0,200000003;0,58;0,200000003; 0,58 ;NÃO
14/02/2021 06:15;0,200000003;0,58;0,200000003; 0,58 ;NÃO
14/02/2021 06:30;0,400000006;0,59;0,400000006; 0,59 ;NÃO
14/02/2021 06:45;1;0,63;1; 0,63 ;NÃO
14/02/2021 07:00;1;0,67;1; 0,67 ;NÃO
14/02/2021 07:15;0,200000003;0,74;0,200000003; 0,74 ;NÃO
14/02/2021 07:30;0;0,00;0; 0,81 ;NÃO
14/02/2021 07:45;0;0,73;0; 0,73 ;NÃO
14/02/2021 08:00;0;0,66;0; 0,66 ;NÃO
14/02/2021 08:15;0,200000003;0,64;0,200000003; 0,64 ;NÃO
14/02/2021 08:30;0;0,61;0; 0,61 ;NÃO
14/02/2021 08:45;0;0,58;0; 0,58 ;NÃO
14/02/2021 09:00;0;0,00;0; 0,55 ;NÃO
14/02/2021 09:15;0,200000003;0,57;0,200000003; 0,57 ;NÃO
14/02/2021 09:30;0;0,00;0; 0,55 ;NÃO
14/02/2021 09:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 10:00;0;0,55;0; 0,55 ;NÃO
14/02/2021 10:15;0;0,54;0; 0,54 ;NÃO
14/02/2021 10:30;0;0,00;0; 0,53 ;NÃO
14/02/2021 10:45;0;0,53;0; 0,53 ;NÃO
14/02/2021 11:00;0;0,53;0; 0,53 ;NÃO
14/02/2021 11:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 11:30;0;0,52;0; 0,52 ;NÃO
14/02/2021 11:45;0;0,54;0; 0,54 ;NÃO
14/02/2021 12:00;0;0,52;0; 0,52 ;NÃO
14/02/2021 12:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 12:30;0;0,53;0; 0,53 ;NÃO
14/02/2021 12:45;0;0,52;0; 0,52 ;NÃO
14/02/2021 13:00;0;0,52;0; 0,52 ;NÃO
14/02/2021 13:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 13:30;0;0,53;0; 0,53 ;NÃO
14/02/2021 13:45;0;0,00;0; 0,52 ;NÃO
14/02/2021 14:00;0;0,53;0; 0,53 ;NÃO
14/02/2021 14:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 14:30;0;0,54;0; 0,54 ;NÃO
14/02/2021 14:45;0;0,54;0; 0,54 ;NÃO
14/02/2021 15:00;0;0,53;0; 0,53 ;NÃO
14/02/2021 15:15;0;0,55;0; 0,55 ;NÃO
14/02/2021 15:30;0;0,00;0; 0,55 ;NÃO
14/02/2021 15:45;0;0,00;0; 0,54 ;NÃO
14/02/2021 16:00;0;0,54;0; 0,54 ;NÃO
14/02/2021 16:15;0;0,55;0; 0,55 ;NÃO
14/02/2021 16:30;0;0,56;0; 0,56 ;NÃO
14/02/2021 16:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 17:00;0;0,00;0; 0,55 ;NÃO
14/02/2021 17:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 17:30;0;0,55;0; 0,55 ;NÃO
14/02/2021 17:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 18:00;0;0,56;0; 0,56 ;NÃO
14/02/2021 18:15;0;0,57;0; 0,57 ;NÃO
14/02/2021 18:30;0;0,55;0; 0,55 ;NÃO
14/02/2021 18:45;0;0,56;0; 0,56 ;NÃO
14/02/2021 19:00;0;0,56;0; 0,56 ;NÃO
14/02/2021 19:15;0;0,56;0; 0,56 ;NÃO
14/02/2021 19:30;0;0,55;0; 0,55 ;NÃO
14/02/2021 19:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 20:00;0;0,56;0; 0,56 ;NÃO
14/02/2021 20:15;0;0,55;0; 0,55 ;NÃO
14/02/2021 20:30;0;0,56;0; 0,56 ;NÃO
14/02/2021 20:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 21:00;0;0,00;0; 0,55 ;NÃO
14/02/2021 21:15;0;0,56;0; 0,56 ;NÃO
14/02/2021 21:30;0;0,00;0; 0,54 ;NÃO
14/02/2021 21:45;0;0,55;0; 0,55 ;NÃO
14/02/2021 22:00;0;0,53;0; 0,53 ;NÃO
14/02/2021 22:15;0;0,53;0; 0,53 ;NÃO
14/02/2021 22:30;0;0,53;0; 0,53 ;NÃO
14/02/2021 22:45;0;0,52;0; 0,52 ;NÃO
14/02/2021 23:00;0;0,55;0; 0,55 ;NÃO
14/02/2021 23:15;0;0,00;0; 0,53 ;NÃO
14/02/2021 23:30;0;0,53;0; 0,53 ;NÃO
14/02/2021 23:45;0;0,51;0; 0,51 ;NÃO
15/02/2021 00:00;0;0,52;0; 0,52 ;NÃO
15/02/2021 00:15;0;0,51;0; 0,51 ;NÃO
15/02/2021 00:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 00:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 01:00;0;0,52;0; 0,52 ;NÃO
15/02/2021 01:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 01:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 01:45;0;0,00;0; 0,52 ;NÃO
15/02/2021 02:00;0;0,53;0; 0,53 ;NÃO
15/02/2021 02:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 02:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 02:45;0;0,52;0; 0,52 ;NÃO
15/02/2021 03:00;0;0,52;0; 0,52 ;NÃO
15/02/2021 03:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 03:30;0;0,55;0; 0,55 ;NÃO
15/02/2021 03:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 04:00;0;0,53;0; 0,53 ;NÃO
15/02/2021 04:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 04:30;0;0,00;0; 0,52 ;NÃO
15/02/2021 04:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 05:00;0;0,54;0; 0,54 ;NÃO
15/02/2021 05:15;0;0,53;0; 0,53 ;NÃO
15/02/2021 05:30;0;0,53;0; 0,53 ;NÃO
15/02/2021 05:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 06:00;0;0,54;0; 0,54 ;NÃO
15/02/2021 06:15;0;0,54;0; 0,54 ;NÃO
15/02/2021 06:30;0;0,53;0; 0,53 ;NÃO
15/02/2021 06:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 07:00;0;0,54;0; 0,54 ;NÃO
15/02/2021 07:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 07:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 07:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 08:00;0;0,53;0; 0,53 ;NÃO
15/02/2021 08:15;0;0,53;0; 0,53 ;NÃO
15/02/2021 08:30;0;0,53;0; 0,53 ;NÃO
15/02/2021 08:45;0;0,54;0; 0,54 ;NÃO
15/02/2021 09:00;0;0,00;0; 0,53 ;NÃO
15/02/2021 09:15;0;0,54;0; 0,54 ;NÃO
15/02/2021 09:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 09:45;0;0,52;0; 0,52 ;NÃO
15/02/2021 10:00;0;0,53;0; 0,53 ;NÃO
15/02/2021 10:15;0;0,53;0; 0,53 ;NÃO
15/02/2021 10:30;0;0,00;0; 0,54 ;NÃO
15/02/2021 10:45;0;0,54;0; 0,54 ;NÃO
15/02/2021 11:00;0;0,52;0; 0,52 ;NÃO
15/02/2021 11:15;0;0,54;0; 0,54 ;NÃO
15/02/2021 11:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 11:45;0;0,53;0; 0,53 ;NÃO
15/02/2021 12:00;0;0,54;0; 0,54 ;NÃO
15/02/2021 12:15;0;0,52;0; 0,52 ;NÃO
15/02/2021 12:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 12:45;0;0,52;0; 0,52 ;NÃO
15/02/2021 13:00;0;0,51;0; 0,51 ;NÃO
15/02/2021 13:15;0;0,53;0; 0,53 ;NÃO
15/02/2021 13:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 13:45;0;0,52;0; 0,52 ;NÃO
15/02/2021 14:00;0;0,54;0; 0,54 ;NÃO
15/02/2021 14:15;0;0,53;0; 0,53 ;NÃO
15/02/2021 14:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 14:45;0;0,55;0; 0,55 ;NÃO
15/02/2021 15:00;0;0,55;0; 0,55 ;NÃO
15/02/2021 15:15;0;0,54;0; 0,54 ;NÃO
15/02/2021 15:30;0;0,55;0; 0,55 ;NÃO
15/02/2021 15:45;0;0,00;0; 0,55 ;NÃO
15/02/2021 16:00;0;0,53;0; 0,53 ;NÃO
15/02/2021 16:15;0;0,54;0; 0,54 ;NÃO
15/02/2021 16:30;0;0,52;0; 0,52 ;NÃO
15/02/2021 16:45;0;0,00;0; 0,55 ;NÃO
15/02/2021 17:00;0;0,00;0; 0,54 ;NÃO
15/02/2021 17:15;0;0,55;0; 0,55 ;NÃO
15/02/2021 17:30;0;0,54;0; 0,54 ;NÃO
15/02/2021 17:45;0;0,56;0; 0,56 ;NÃO
15/02/2021 18:00;15,60000038;0,00;15,60000038; 0,99 ;NÃO
15/02/2021 18:15;1,200000048;1,49;1,200000048; 1,49 ;NÃO
15/02/2021 18:30;0;1,53;0; 1,53 ;NÃO
15/02/2021 18:45;0;1,18;0; 1,18 ;NÃO
15/02/2021 19:00;0;0,92;0; 0,92 ;NÃO
15/02/2021 19:15;0;0,76;0; 0,76 ;NÃO
15/02/2021 19:30;0;0,66;0; 0,66 ;NÃO
15/02/2021 19:45;0;0,63;0; 0,63 ;NÃO
15/02/2021 20:00;0;0,62;0; 0,62 ;NÃO
15/02/2021 20:15;0;0,59;0; 0,59 ;NÃO
15/02/2021 20:30;0;0,58;0; 0,58 ;NÃO
15/02/2021 20:45;0;0,59;0; 0,59 ;NÃO
15/02/2021 21:00;0;0,58;0; 0,58 ;NÃO
15/02/2021 21:15;0;0,57;0; 0,57 ;NÃO
15/02/2021 21:30;0;0,57;0; 0,57 ;NÃO
15/02/2021 21:45;0;0,58;0; 0,58 ;NÃO
15/02/2021 22:00;0;0,57;0; 0,57 ;NÃO
15/02/2021 22:15;0;0,58;0; 0,58 ;NÃO
15/02/2021 22:30;0;0,56;0; 0,56 ;NÃO
15/02/2021 22:45;0;0,57;0; 0,57 ;NÃO
15/02/2021 23:00;0;0,56;0; 0,56 ;NÃO
15/02/2021 23:15;0;0,56;0; 0,56 ;NÃO
15/02/2021 23:30;0;0,55;0; 0,55 ;NÃO
15/02/2021 23:45;0;0,00;0; 0,56 ;NÃO
16/02/2021 00:00;0;0,57;0; 0,57 ;NÃO
16/02/2021 00:15;0;0,53;0; 0,53 ;NÃO
16/02/2021 00:30;0;0,53;0; 0,53 ;NÃO
16/02/2021 00:45;0;0,54;0; 0,54 ;NÃO
16/02/2021 01:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 01:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 01:30;0,200000003;0,56;0,200000003; 0,56 ;NÃO
16/02/2021 01:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 02:00;0;0,53;0; 0,53 ;NÃO
16/02/2021 02:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 02:30;0;0,53;0; 0,53 ;NÃO
16/02/2021 02:45;0;0,00;0; 0,54 ;NÃO
16/02/2021 03:00;0;0,55;0; 0,55 ;NÃO
16/02/2021 03:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 03:30;0;0,00;0; 0,55 ;NÃO
16/02/2021 03:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 04:00;0;0,54;0; 0,54 ;NÃO
16/02/2021 04:15;0;0,54;0; 0,54 ;NÃO
16/02/2021 04:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 04:45;0;0,54;0; 0,54 ;NÃO
16/02/2021 05:00;0;0,55;0; 0,55 ;NÃO
16/02/2021 05:15;0;0,54;0; 0,54 ;NÃO
16/02/2021 05:30;0;0,56;0; 0,56 ;NÃO
16/02/2021 05:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 06:00;0;0,00;0; 0,55 ;NÃO
16/02/2021 06:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 06:30;0;0,00;0; 0,54 ;NÃO
16/02/2021 06:45;0;0,54;0; 0,54 ;NÃO
16/02/2021 07:00;0;0,55;0; 0,55 ;NÃO
16/02/2021 07:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 07:30;0;0,56;0; 0,56 ;NÃO
16/02/2021 07:45;0;0,56;0; 0,56 ;NÃO
16/02/2021 08:00;0;0,00;0; 0,55 ;NÃO
16/02/2021 08:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 08:30;0;0,57;0; 0,57 ;NÃO
16/02/2021 08:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 09:00;0;0,00;0; 0,53 ;NÃO
16/02/2021 09:15;0;0,54;0; 0,54 ;NÃO
16/02/2021 09:30;0;0,00;0; 0,54 ;NÃO
16/02/2021 09:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 10:00;0;0,53;0; 0,53 ;NÃO
16/02/2021 10:15;0;0,00;0; 0,53 ;NÃO
16/02/2021 10:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 10:45;0;0,54;0; 0,54 ;NÃO
16/02/2021 11:00;0;0,00;0; 0,54 ;NÃO
16/02/2021 11:15;0;0,54;0; 0,54 ;NÃO
16/02/2021 11:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 11:45;0;0,52;0; 0,52 ;NÃO
16/02/2021 12:00;0;0,51;0; 0,51 ;NÃO
16/02/2021 12:15;0;0,53;0; 0,53 ;NÃO
16/02/2021 12:30;0;0,52;0; 0,52 ;NÃO
16/02/2021 12:45;0;0,00;0; 0,53 ;NÃO
16/02/2021 13:00;0;0,00;0; 0,56 ;NÃO
16/02/2021 13:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 13:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 13:45;0;0,55;0; 0,55 ;NÃO
16/02/2021 14:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 14:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 14:30;0;0,54;0; 0,54 ;NÃO
16/02/2021 14:45;0;0,00;0; 0,55 ;NÃO
16/02/2021 15:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 15:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 15:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 15:45;0;0,56;0; 0,56 ;NÃO
16/02/2021 16:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 16:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 16:30;0;0,57;0; 0,57 ;NÃO
16/02/2021 16:45;0;0,56;0; 0,56 ;NÃO
16/02/2021 17:00;0;0,57;0; 0,57 ;NÃO
16/02/2021 17:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 17:30;0;0,57;0; 0,57 ;NÃO
16/02/2021 17:45;0;0,56;0; 0,56 ;NÃO
16/02/2021 18:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 18:15;0;0,57;0; 0,57 ;NÃO
16/02/2021 18:30;0;0,56;0; 0,56 ;NÃO
16/02/2021 18:45;0;0,58;0; 0,58 ;NÃO
16/02/2021 19:00;0;0,56;0; 0,56 ;NÃO
16/02/2021 19:15;0;0,58;0; 0,58 ;NÃO
16/02/2021 19:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 19:45;0;0,00;0; 0,56 ;NÃO
16/02/2021 20:00;0;0,58;0; 0,58 ;NÃO
16/02/2021 20:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 20:30;0;0,57;0; 0,57 ;NÃO
16/02/2021 20:45;0;0,54;0; 0,54 ;NÃO
16/02/2021 21:00;0;0,57;0; 0,57 ;NÃO
16/02/2021 21:15;0;0,00;0; 0,55 ;NÃO
16/02/2021 21:30;0;0,55;0; 0,55 ;NÃO
16/02/2021 21:45;0;0,57;0; 0,57 ;NÃO
16/02/2021 22:00;0;0,54;0; 0,54 ;NÃO
16/02/2021 22:15;0;0,56;0; 0,56 ;NÃO
16/02/2021 22:30;0;0,56;0; 0,56 ;NÃO
16/02/2021 22:45;0,200000003;0,55;0,200000003; 0,55 ;NÃO
16/02/2021 23:00;0;0,00;0; 0,54 ;NÃO
16/02/2021 23:15;0;0,55;0; 0,55 ;NÃO
16/02/2021 23:30;0;0,56;0; 0,56 ;NÃO
16/02/2021 23:45;0;0,00;0; 0,54 ;NÃO
17/02/2021 00:00;0;0,55;0; 0,55 ;NÃO
17/02/2021 00:15;0;0,55;0; 0,55 ;NÃO
17/02/2021 00:30;0;0,54;0; 0,54 ;NÃO
17/02/2021 00:45;0;0,55;0; 0,55 ;NÃO
17/02/2021 01:00;0;0,55;0; 0,55 ;NÃO
17/02/2021 01:15;0;0,54;0; 0,54 ;NÃO
17/02/2021 01:30;0;0,54;0; 0,54 ;NÃO
17/02/2021 01:45;0;0,53;0; 0,53 ;NÃO
17/02/2021 02:00;0;0,55;0; 0,55 ;NÃO
17/02/2021 02:15;0,200000003;0,54;0,200000003; 0,54 ;NÃO
17/02/2021 02:30;0;0,53;0; 0,53 ;NÃO
17/02/2021 02:45;0,200000003;0,53;0,200000003; 0,53 ;NÃO
17/02/2021 03:00;0;0,55;0; 0,55 ;NÃO
17/02/2021 03:15;0;0,54;0; 0,54 ;NÃO
